num_qubits,model_family,noise_model_name,train_size,noise_strength,seeds_present,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,history_best_accuracy_mean,history_best_accuracy_std,history_best_loss_mean,history_best_loss_std
5,su2_qcnn,coherent_overrotation,12,0.01,3,1.0,0.0,0.1260533809686075,0.0042945255686289,1.0,0.0,0.123457575799205,0.0046276585272458
5,su2_qcnn,coherent_overrotation,12,0.05,3,1.0,0.0,0.1263593380964782,0.0042523205148387,1.0,0.0,0.1237969800951118,0.004570199651167
5,su2_qcnn,coherent_overrotation,12,0.1,3,1.0,0.0,0.1262398805389393,0.0052540084673443,1.0,0.0,0.1236372732267808,0.0056378993230424
5,su2_qcnn,coherent_overrotation,16,0.0,3,1.0,0.0,0.1194273294429217,0.0011796200170597,1.0,0.0,0.1174744172131941,0.0011664415889974
5,su2_qcnn,coherent_overrotation,16,0.001,3,1.0,0.0,0.1194442605587084,0.0011767024541895,1.0,0.0,0.117492553509041,0.0011634341352949
5,su2_qcnn,coherent_overrotation,16,0.005,3,1.0,0.0,0.1195124488707464,0.0011648406640795,1.0,0.0,0.1175655900471427,0.0011512164310964
5,su2_qcnn,coherent_overrotation,16,0.01,3,1.0,0.0,0.1195987327839226,0.0011496046579163,1.0,0.0,0.1176579971687809,0.0011355469510874
5,su2_qcnn,coherent_overrotation,16,0.05,3,1.0,0.0,0.1203325853396258,0.001016449996621,1.0,0.0,0.1184436067238198,0.0010000550502133
5,su2_qcnn,coherent_overrotation,16,0.1,3,1.0,0.0,0.1213722419012712,0.0008513370375538,1.0,0.0,0.1195565690044114,0.0008382736775073
5,su2_qcnn,depolarizing,4,0.0,3,0.9566666666666668,0.0115470053837925,0.2150791648059817,0.0319621643038454,1.0,0.0,0.2116344152356731,0.0317966580497937
5,su2_qcnn,depolarizing,4,0.001,3,0.9566666666666668,0.0115470053837925,0.2157845332406236,0.0321309337181533,1.0,0.0,0.2123866737989394,0.0319621245875608
5,su2_qcnn,depolarizing,4,0.005,3,0.9566666666666668,0.0115470053837925,0.2186104306291852,0.0327051036109949,1.0,0.0,0.2153941918316737,0.0325246193920531
5,su2_qcnn,depolarizing,4,0.01,3,0.9566666666666668,0.0115470053837925,0.2221459890595153,0.0332027855617211,1.0,0.0,0.2191440473112369,0.0330107857635914
5,su2_qcnn,depolarizing,4,0.05,3,0.96,0.0173205080756887,0.2491209998326358,0.0306455873195671,1.0,0.0,0.247420626162649,0.0304370407654822
